COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY
48317,Texas,Endocrinology,Diabetes,1699,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48317|Endocrinology
48317,Texas,Oncology,Cancer,216,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48317|Oncology
48317,Texas,Neurology,Neurological Disorders,105,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48317|Neurology
48317,Texas,Psychiatry,Mental Health Disorders,793,1,107,660.0,793.0,3104.5,4291.15957060345,0.2554356579159285,LOW GAP,1.39,48317|Psychiatry
48317,Texas,Pulmonary,Respiratory Disease,552,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48317|Pulmonary
48317,Texas,Rheumatology,Arthritis,759,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48317|Rheumatology
48319,Texas,Cardiology,Heart Disease,2567,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48319|Cardiology
48319,Texas,Endocrinology,Diabetes,1475,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48319|Endocrinology
48319,Texas,Oncology,Cancer,293,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48319|Oncology
48319,Texas,Neurology,Neurological Disorders,112,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48319|Neurology
48319,Texas,Psychiatry,Mental Health Disorders,711,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48319|Psychiatry
48319,Texas,Pulmonary,Respiratory Disease,525,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48319|Pulmonary
48319,Texas,Rheumatology,Arthritis,849,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48319|Rheumatology
48321,Texas,Cardiology,Heart Disease,21577,1,1408,11567.0,21577.0,10823.136363636364,15071.056217261126,1.9935995699448568,HIGH GAP,10.85,48321|Cardiology
48321,Texas,Endocrinology,Diabetes,14680,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48321|Endocrinology
48321,Texas,Oncology,Cancer,1788,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48321|Oncology
48321,Texas,Neurology,Neurological Disorders,1062,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48321|Neurology
48321,Texas,Psychiatry,Mental Health Disorders,6009,2,0,0.0,3004.5,3104.5,4291.15957060345,0.9677886938315348,MODERATE GAP,5.27,48321|Psychiatry
48321,Texas,Pulmonary,Respiratory Disease,4718,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48321|Pulmonary
48321,Texas,Rheumatology,Arthritis,6708,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48321|Rheumatology
48323,Texas,Cardiology,Heart Disease,30496,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48323|Cardiology
48323,Texas,Endocrinology,Diabetes,24845,2,161,521.0,12422.5,18070.0,22988.768286620067,0.6874654122855561,MODERATE GAP,3.74,48323|Endocrinology
48323,Texas,Oncology,Cancer,1658,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48323|Oncology
48323,Texas,Neurology,Neurological Disorders,1458,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48323|Neurology
48323,Texas,Psychiatry,Mental Health Disorders,7849,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48323|Psychiatry
48323,Texas,Pulmonary,Respiratory Disease,5832,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48323|Pulmonary
48323,Texas,Rheumatology,Arthritis,8248,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48323|Rheumatology
48325,Texas,Cardiology,Heart Disease,32236,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48325|Cardiology
48325,Texas,Endocrinology,Diabetes,22489,1,298,938.0,22489.0,18070.0,22988.768286620067,1.2445489762036526,HIGH GAP,6.78,48325|Endocrinology
48325,Texas,Oncology,Cancer,2761,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48325|Oncology
48325,Texas,Neurology,Neurological Disorders,1338,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48325|Neurology
48325,Texas,Psychiatry,Mental Health Disorders,8877,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48325|Psychiatry
48325,Texas,Pulmonary,Respiratory Disease,6328,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48325|Pulmonary
48325,Texas,Rheumatology,Arthritis,9599,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48325|Rheumatology
48327,Texas,Cardiology,Heart Disease,1351,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48327|Cardiology
48327,Texas,Endocrinology,Diabetes,826,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48327|Endocrinology
48327,Texas,Oncology,Cancer,136,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48327|Oncology
48327,Texas,Neurology,Neurological Disorders,67,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48327|Neurology
48327,Texas,Psychiatry,Mental Health Disorders,353,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48327|Psychiatry
48327,Texas,Pulmonary,Respiratory Disease,288,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48327|Pulmonary
48327,Texas,Rheumatology,Arthritis,440,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48327|Rheumatology
