COUNTY_FIPS,PRIMARY SPECIALTY,avg_distance_to_provider,min_distance_to_provider,provider_count_in_county
06045,PSYCHIATRY,11.411264863031606,4.445653916488847,4
06045,PULMONARY DISEASE,16.3711009482202,13.73313517854586,4
06045,RHEUMATOLOGY,13.73313517854586,13.73313517854586,1
06047,CARDIOVASCULAR DISEASE (CARDIOLOGY),12.120885276696043,9.899659977646008,5
06047,ENDOCRINOLOGY,9.899659977646008,9.899659977646008,1
06047,NEUROLOGY,10.636499190136918,10.636499190136918,1
06047,PSYCHIATRY,4.316369891007481,4.316369891007481,2
06047,PULMONARY DISEASE,9.899659977646008,9.899659977646008,1
06047,RHEUMATOLOGY,9.899659977646008,9.899659977646008,1
06051,CARDIOVASCULAR DISEASE (CARDIOLOGY),14.783745949489235,14.783745949489235,1
06051,NEUROLOGY,14.776094234780444,14.776094234780444,1
06053,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.037534706777926,5.073870439855972,18
06053,ENDOCRINOLOGY,8.43916329188618,5.073870439855972,9
06053,HEMATOLOGY/ONCOLOGY,7.597840078878628,5.073870439855972,8
06053,NEUROLOGY,8.228832488634291,5.073870439855972,16
06053,PULMONARY DISEASE,7.786280633692613,5.073870439855972,14
06053,RHEUMATOLOGY,7.597840078878628,5.073870439855972,4
06055,CARDIOVASCULAR DISEASE (CARDIOLOGY),7.07498787298884,5.836662285787021,7
06055,HEMATOLOGY/ONCOLOGY,5.836662285787021,5.836662285787021,3
06055,NEUROLOGY,8.424906239908344,7.220176575843335,5
06057,CARDIOVASCULAR DISEASE (CARDIOLOGY),20.467250074273608,20.45359267695166,6
06057,ENDOCRINOLOGY,20.45359267695166,20.45359267695166,1
06057,HEMATOLOGY/ONCOLOGY,20.463835724943124,20.45359267695166,4
06057,NEUROLOGY,20.45359267695166,20.45359267695166,2
06057,PSYCHIATRY,20.469981553738,20.45359267695166,5
06057,PULMONARY DISEASE,20.45359267695166,20.45359267695166,2
06059,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.583154054232411,1.6586075054583282,186
06059,ENDOCRINOLOGY,9.469493508856944,3.1117131774999,34
06059,HEMATOLOGY/ONCOLOGY,6.995412380952346,3.1117131774999,124
06059,NEUROLOGY,7.524625413656528,1.6586075054583282,178
06059,PSYCHIATRY,7.858885351146595,0.9713964972659721,222
06059,PULMONARY DISEASE,7.736767885511715,1.6586075054583282,97
06059,RHEUMATOLOGY,8.2189297999652,1.6586075054583282,45
06061,HEMATOLOGY/ONCOLOGY,7.9209698100047135,7.9209698100047135,16
06061,PSYCHIATRY,8.058484352076558,5.255306330398565,36
06061,PULMONARY DISEASE,7.920969810004714,7.9209698100047135,13
06061,RHEUMATOLOGY,7.587761875053945,5.255306330398565,8
06063,PSYCHIATRY,12.446538750013058,12.442857087356408,2
06065,CARDIOVASCULAR DISEASE (CARDIOLOGY),24.89606400874313,7.96203822897037,82
06065,ENDOCRINOLOGY,24.45684674525182,7.96203822897037,24
06065,HEMATOLOGY/ONCOLOGY,27.689626363555654,7.96203822897037,31
06065,NEUROLOGY,26.322309697811633,9.996504707761568,66
06065,PSYCHIATRY,26.162761297746343,7.96203822897037,106
06065,PULMONARY DISEASE,25.24903608955086,6.161170649388916,39
06065,RHEUMATOLOGY,24.987353911201723,9.996504707761568,24
06067,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.501146698378321,1.3641837970215376,47
06067,ENDOCRINOLOGY,5.153800361049055,1.3641837970215376,32
06067,HEMATOLOGY/ONCOLOGY,5.464787067013513,1.3641837970215376,41
06067,NEUROLOGY,4.707075963466425,1.3641837970215376,87
06067,PSYCHIATRY,6.176446468246256,1.3641837970215376,117
06067,PULMONARY DISEASE,5.001984389173049,1.3641837970215376,49
06067,RHEUMATOLOGY,5.0533086365835445,1.3641837970215376,28
06069,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
06069,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
06069,NEUROLOGY,0.0,0.0,1
06069,PSYCHIATRY,0.0,0.0,3
06069,RHEUMATOLOGY,0.0,0.0,1
06071,CARDIOVASCULAR DISEASE (CARDIOLOGY),17.598482356550058,0.840017144819741,66
06071,ENDOCRINOLOGY,15.906799522655664,0.840017144819741,20
06071,HEMATOLOGY/ONCOLOGY,13.385400461610605,0.840017144819741,40
06071,NEUROLOGY,13.82509080521638,3.8271124727806103,83
06071,PSYCHIATRY,15.094492513476794,0.840017144819741,184
06071,PULMONARY DISEASE,16.796915467579943,0.840017144819741,31
06071,RHEUMATOLOGY,15.48883313135484,0.840017144819741,19
06073,CARDIOVASCULAR DISEASE (CARDIOLOGY),11.702421072514294,4.756687969475635,180
06073,ENDOCRINOLOGY,10.572505913938008,2.825231027394127,73
06073,HEMATOLOGY/ONCOLOGY,9.964000025485204,4.756687969475635,128
06073,NEUROLOGY,10.620756426663815,4.756687969475635,179
06073,PSYCHIATRY,11.580952253042016,1.0226025645229269,354
06073,PULMONARY DISEASE,11.431354852050951,4.756687969475635,103
06073,RHEUMATOLOGY,11.96086666706585,4.756687969475635,57
06077,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.802072502205437,3.3971554688661727,39
06077,ENDOCRINOLOGY,8.146741545134795,3.3971554688661727,9
06077,HEMATOLOGY/ONCOLOGY,6.989512556634134,3.3971554688661727,14
06077,NEUROLOGY,8.216715828149399,3.3971554688661727,24
06077,PULMONARY DISEASE,9.17725467010295,3.3971554688661727,14
06077,RHEUMATOLOGY,7.217482784312543,3.3971554688661727,14
06079,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.7931231032286252,2.7931231032286252,8
06079,ENDOCRINOLOGY,10.671324184075921,2.7931231032286252,2
06079,HEMATOLOGY/ONCOLOGY,9.264921394246445,2.7931231032286252,6
06079,NEUROLOGY,12.816583759785123,2.7931231032286252,10
06079,PSYCHIATRY,4.768440959105505,2.7931231032286252,15
06079,PULMONARY DISEASE,2.9196562367748986,2.7931231032286252,8
06081,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.8682480788107645,1.0146576054188436,52
06083,CARDIOVASCULAR DISEASE (CARDIOLOGY),14.792415461237164,9.402988873196739,21
06083,ENDOCRINOLOGY,16.458107650074975,9.402988873196739,10
06083,NEUROLOGY,14.699078850402257,10.720215080661161,15
06083,PSYCHIATRY,17.47649040162288,10.720215080661161,37
06083,PULMONARY DISEASE,12.183145691212381,10.720215080661161,6
06083,RHEUMATOLOGY,15.130145529723459,9.402988873196739,6
06085,PULMONARY DISEASE,8.699137670218299,2.0817514966919557,55
06087,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.339280987690046,3.4784293365192087,12
06087,ENDOCRINOLOGY,6.250750049934118,2.0332190933116867,5
06087,HEMATOLOGY/ONCOLOGY,4.3173000019957115,4.3173000019957115,8
06087,NEUROLOGY,5.957375965515858,2.4012903550531552,7
06087,PSYCHIATRY,6.444297662541245,3.4784293365192087,15
06087,PULMONARY DISEASE,4.077622669002425,3.4784293365192087,7
06089,CARDIOVASCULAR DISEASE (CARDIOLOGY),25.341170262396975,24.584041126070563,14
06089,ENDOCRINOLOGY,24.584041126070563,24.584041126070563,4
06089,HEMATOLOGY/ONCOLOGY,24.584041126070563,24.584041126070563,3
06089,NEUROLOGY,24.584041126070563,24.584041126070563,8
06089,PSYCHIATRY,22.619032863301552,14.513884849842219,11
06089,PULMONARY DISEASE,24.584041126070563,24.584041126070563,3
06089,RHEUMATOLOGY,23.024603046362188,18.346288807237066,4
06093,PSYCHIATRY,17.69519688924126,17.68469672693547,3
06095,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.538407495432013,0.6281356706354331,20
06095,ENDOCRINOLOGY,6.163623187228039,0.6281356706354331,4
06095,HEMATOLOGY/ONCOLOGY,11.062084556851309,6.879917952392067,17
06095,NEUROLOGY,9.80768108467345,0.6281356706354331,19
06095,PSYCHIATRY,10.92570989837311,6.879917952392067,44
06095,PULMONARY DISEASE,7.391358197989024,0.6281356706354331,6
06095,RHEUMATOLOGY,11.28540809874752,10.266521173492588,5
06097,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.79766104185965,2.630591822186467,25
06097,ENDOCRINOLOGY,5.2358212948907505,3.53304795746966,10
06097,HEMATOLOGY/ONCOLOGY,8.961575617129077,4.026996736327899,11
06097,NEUROLOGY,7.296032522164149,3.53304795746966,16
06097,PULMONARY DISEASE,3.479203635137715,2.630591822186467,6
06097,RHEUMATOLOGY,3.4868956811851355,2.630591822186467,7
06099,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.501069198591864,2.974922928361411,30
06099,ENDOCRINOLOGY,3.101044863224717,2.974922928361411,3
06099,HEMATOLOGY/ONCOLOGY,4.911495789862041,2.974922928361411,12
06099,NEUROLOGY,4.303856727516003,2.974922928361411,15
06099,PSYCHIATRY,5.037307484525391,0.9152725453777668,23
06099,PULMONARY DISEASE,3.1641058306563705,2.974922928361411,8
06099,RHEUMATOLOGY,3.7722832078541666,2.974922928361411,5
06101,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.2196564227555204,3.2196564227555204,6
06101,HEMATOLOGY/ONCOLOGY,3.2196564227555204,3.2196564227555204,1
06101,NEUROLOGY,3.2196564227555204,3.2196564227555204,1
06101,PSYCHIATRY,3.2196564227555204,3.2196564227555204,8
06101,PULMONARY DISEASE,3.2196564227555204,3.2196564227555204,2
06101,RHEUMATOLOGY,3.2196564227555204,3.2196564227555204,1
06105,PSYCHIATRY,0.0,0.0,2
06107,CARDIOVASCULAR DISEASE (CARDIOLOGY),14.201974265015732,8.327421468413181,16
06107,ENDOCRINOLOGY,10.540910285804618,7.681993060608954,2
06107,HEMATOLOGY/ONCOLOGY,12.19931368582563,8.327421468413181,6
06107,NEUROLOGY,14.688631998879714,7.681993060608954,8
06107,PSYCHIATRY,11.920547292251825,8.327421468413181,22
06107,PULMONARY DISEASE,17.762007917433777,13.39982751100028,3
06109,HEMATOLOGY/ONCOLOGY,5.277433851666086,5.277433851666086,2
06109,PSYCHIATRY,5.277779390118195,5.277433851666086,6
06109,PULMONARY DISEASE,5.277433851666086,5.277433851666086,1
06111,CARDIOVASCULAR DISEASE (CARDIOLOGY),9.909171491151856,2.988421004495972,45
06111,ENDOCRINOLOGY,10.675409329374506,4.117484164205742,17
06111,HEMATOLOGY/ONCOLOGY,10.25195346996003,8.55657831885586,18
06111,NEUROLOGY,9.498395975993398,4.117484164205742,35
06111,PSYCHIATRY,11.431925317991164,2.988421004495972,51
06111,PULMONARY DISEASE,9.31604334463551,2.988421004495972,27
06111,RHEUMATOLOGY,8.735200051347443,2.988421004495972,11
06113,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.873233035334567,4.8465115671392525,3
06113,ENDOCRINOLOGY,6.175964852484263,4.8465115671392525,3
06113,HEMATOLOGY/ONCOLOGY,8.932496043707678,8.932496043707678,4
06113,NEUROLOGY,7.259052404866951,6.840691495156769,5
06113,PSYCHIATRY,8.071366449355095,5.932220499455424,27
06113,PULMONARY DISEASE,7.537959678007073,6.840691495156769,3
06113,RHEUMATOLOGY,6.208506392662062,4.8465115671392525,3
06115,CARDIOVASCULAR DISEASE (CARDIOLOGY),11.3208438071556,11.31880693833983,3
06115,ENDOCRINOLOGY,11.31880693833983,11.31880693833983,1
06115,HEMATOLOGY/ONCOLOGY,11.324917544787139,11.324917544787139,2
06115,NEUROLOGY,11.31880693833983,11.31880693833983,2
06115,PSYCHIATRY,11.324917544787139,11.324917544787139,2
06115,PULMONARY DISEASE,11.324917544787139,11.324917544787139,2
08005,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.378885551521951,2.2202211218652486,26
08005,ENDOCRINOLOGY,4.193600864404093,2.2613825143177353,5
08005,HEMATOLOGY/ONCOLOGY,4.767128814122507,4.767128814122507,1
08005,NEUROLOGY,4.455653665023405,2.2613825143177353,33
08005,PSYCHIATRY,4.359259234473753,2.2202211218652486,26
08005,PULMONARY DISEASE,2.367903159267251,2.2613825143177353,20
08005,RHEUMATOLOGY,5.010229851072812,4.391795413308046,7
08007,NEUROLOGY,0.0,0.0,1
08013,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.968526549641997,4.305481918414772,15
08013,HEMATOLOGY/ONCOLOGY,7.066699242178345,5.2691061995332165,10
08013,NEUROLOGY,6.754835950463657,2.8377255116306075,17
08013,PSYCHIATRY,6.4025941909183475,2.8377255116306075,29
08013,PULMONARY DISEASE,6.689192673905517,2.8377255116306075,12
08013,RHEUMATOLOGY,7.206992706431267,4.305481918414772,5
08014,HEMATOLOGY/ONCOLOGY,1.2647670297956526,1.2647670297956526,2
08014,PSYCHIATRY,1.2648318913610614,1.2647670297956526,2
08014,PULMONARY DISEASE,1.2647670297956526,1.2647670297956526,1
08015,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08015,NEUROLOGY,0.0,0.0,1
08031,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.5094998630179313,1.0036170883801552,29
08031,HEMATOLOGY/ONCOLOGY,2.524781437298559,1.0036170883801552,24
08031,NEUROLOGY,2.8369558700696733,1.0036170883801552,40
08035,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.527950445765869,3.775773322867042,14
08035,ENDOCRINOLOGY,3.775773322867042,3.775773322867042,1
08035,HEMATOLOGY/ONCOLOGY,4.173084377656731,3.775773322867042,12
08035,PSYCHIATRY,6.7258049551129,3.775773322867042,16
08035,RHEUMATOLOGY,3.775773322867042,3.775773322867042,4
08037,ENDOCRINOLOGY,0.0,0.0,1
08037,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
08037,PSYCHIATRY,0.0,0.0,5
08041,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.8772872945396792,1.3298037509197016,31
08041,ENDOCRINOLOGY,4.444902417632521,2.106414645043992,7
08041,HEMATOLOGY/ONCOLOGY,3.1364397704408695,2.106414645043992,12
08041,NEUROLOGY,3.2787329393721953,1.3298037509197016,39
08041,PSYCHIATRY,7.5182782013755345,1.3298037509197016,30
08041,PULMONARY DISEASE,3.0896204465591937,2.106414645043992,11
08041,RHEUMATOLOGY,4.595678196605019,2.106414645043992,16
08043,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
08043,PSYCHIATRY,0.0,0.0,1
08045,HEMATOLOGY/ONCOLOGY,0.0,0.0,2
08045,NEUROLOGY,0.0,0.0,1
08045,PSYCHIATRY,0.0,0.0,1
08045,PULMONARY DISEASE,0.0,0.0,2
08045,RHEUMATOLOGY,0.0,0.0,1
08049,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08059,CARDIOVASCULAR DISEASE (CARDIOLOGY),9.383376564103767,4.19905779571619,21
08059,ENDOCRINOLOGY,10.247429692168364,10.247429692168364,7
08059,HEMATOLOGY/ONCOLOGY,6.180550389134996,4.147110737618313,9
08059,NEUROLOGY,7.950837380309489,2.950036819125331,19
08059,PSYCHIATRY,6.900721705318922,0.7019897396673248,34
08059,PULMONARY DISEASE,4.256201920186622,2.950036819125331,23
08059,RHEUMATOLOGY,8.379591006714831,2.950036819125331,3
08067,NEUROLOGY,8.101786378666462,8.101786378666462,2
08067,PSYCHIATRY,7.921984394254906,5.134717604962892,5
08069,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.752003776693957,6.82139457187779,10
08069,ENDOCRINOLOGY,7.166063375678144,6.82139457187779,7
08069,HEMATOLOGY/ONCOLOGY,8.555491177239857,6.82139457187779,12
08069,NEUROLOGY,8.294153383179417,1.9013180798240916,21
08069,PSYCHIATRY,8.6296470895377,1.9013180798240916,26
08069,PULMONARY DISEASE,8.721359376317084,6.82139457187779,10
08069,RHEUMATOLOGY,7.223508176311537,6.82139457187779,3
08071,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08077,ENDOCRINOLOGY,5.32044508620996,2.6832070843155744,2
08077,HEMATOLOGY/ONCOLOGY,4.966624752403514,2.7158647562214417,7
08077,NEUROLOGY,4.369456108133805,2.7158647562214417,12
08077,PSYCHIATRY,3.0802453853792384,2.6832070843155744,7
08077,PULMONARY DISEASE,2.7158647562214417,2.7158647562214417,7
08077,RHEUMATOLOGY,8.616643501792932,7.957683088104346,4
08085,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08085,HEMATOLOGY/ONCOLOGY,0.0,0.0,2
08085,NEUROLOGY,0.0,0.0,3
08085,PULMONARY DISEASE,0.0,0.0,1
08085,RHEUMATOLOGY,0.0,0.0,1
08087,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08087,NEUROLOGY,0.0,0.0,1
08089,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
08089,NEUROLOGY,0.0,0.0,1
08101,CARDIOVASCULAR DISEASE (CARDIOLOGY),15.927668449709731,15.927668449709731,1
08101,ENDOCRINOLOGY,6.5712322593423425,0.7041614362436193,2
08101,HEMATOLOGY/ONCOLOGY,15.927668449709731,15.927668449709731,1
08101,NEUROLOGY,3.241412605154638,0.7041614362436193,6
08101,PSYCHIATRY,4.192531881384982,0.7041614362436193,8
08101,PULMONARY DISEASE,12.121791696343204,0.7041614362436193,4
08101,RHEUMATOLOGY,6.5712322593423425,0.7041614362436193,2
08107,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
08107,PSYCHIATRY,0.0,0.0,2
08117,PSYCHIATRY,0.0,0.0,1
08119,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
08119,PULMONARY DISEASE,0.0,0.0,1
08123,CARDIOVASCULAR DISEASE (CARDIOLOGY),14.749719481370732,9.77440349729519,5
08123,ENDOCRINOLOGY,13.920500150691476,9.77440349729519,2
08123,HEMATOLOGY/ONCOLOGY,7.182961465718904,5.887240449930761,3
08123,NEUROLOGY,9.100544330235047,5.887240449930761,5
08123,PSYCHIATRY,9.923925481369997,5.887240449930761,6
08123,PULMONARY DISEASE,10.575318089918488,5.887240449930761,11
08123,RHEUMATOLOGY,13.194854262424963,5.887240449930761,5
10001,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.434441800439259,2.620425396863912,4
10001,ENDOCRINOLOGY,5.069131016511769,4.77429921963606,5
10001,HEMATOLOGY/ONCOLOGY,4.77429921963606,4.77429921963606,1
10001,NEUROLOGY,4.77429921963606,4.77429921963606,5
10001,PSYCHIATRY,4.985750836377802,2.620425396863912,22
10001,PULMONARY DISEASE,5.019992383699151,4.77429921963606,6
10001,RHEUMATOLOGY,2.620425396863912,2.620425396863912,3
10003,ENDOCRINOLOGY,6.631732727937121,3.0906252999820323,8
10003,HEMATOLOGY/ONCOLOGY,6.955776518123671,4.691798535364658,17
10003,PSYCHIATRY,6.210925434022691,3.0906252999820323,42
10003,PULMONARY DISEASE,7.103413707372871,3.0906252999820323,18
10003,RHEUMATOLOGY,6.489858278742959,3.0906252999820323,8
10005,ENDOCRINOLOGY,12.509551409412367,7.89007822463072,8
10005,HEMATOLOGY/ONCOLOGY,15.217067503303092,10.921540788141025,9
10005,NEUROLOGY,13.274410376372597,5.097604754969506,10
10005,PSYCHIATRY,9.433895786956802,4.747295390722161,15
10005,PULMONARY DISEASE,13.359059413010572,7.89007822463072,9
10005,RHEUMATOLOGY,7.89007822463072,7.89007822463072,1
12003,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
12003,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
12003,PULMONARY DISEASE,0.0,0.0,1
12005,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.216532747990787,4.386010364204915,9
12005,ENDOCRINOLOGY,4.386010364204915,4.386010364204915,4
12005,HEMATOLOGY/ONCOLOGY,4.386010364204915,4.386010364204915,1
12005,NEUROLOGY,5.1548993199650734,3.520124802378777,13
12005,PSYCHIATRY,4.386010364204915,4.386010364204915,18
12005,PULMONARY DISEASE,7.25388201918868,4.386010364204915,3
12005,RHEUMATOLOGY,4.713558880224462,4.386010364204915,3
12007,NEUROLOGY,0.0,0.0,1
12009,CARDIOVASCULAR DISEASE (CARDIOLOGY),13.306946166667721,3.6239400142610565,43
12009,ENDOCRINOLOGY,10.478554450780143,3.6239400142610565,17
12009,HEMATOLOGY/ONCOLOGY,11.88868910047332,3.6239400142610565,15
12009,NEUROLOGY,11.541039578600703,3.6239400142610565,43
12009,PSYCHIATRY,13.496102631523325,3.6239400142610565,26
12009,PULMONARY DISEASE,14.155841659203592,6.592258672650867,15
12009,RHEUMATOLOGY,14.330677026873422,7.279579670971564,6
12011,ENDOCRINOLOGY,8.492232403229934,0.43682845175826224,52
12011,HEMATOLOGY/ONCOLOGY,8.999158264759926,2.5022435161037664,77
12011,NEUROLOGY,8.892766455698892,0.43682845175826224,90
12011,PSYCHIATRY,8.088843174142184,2.337836880236403,106
12011,PULMONARY DISEASE,9.035593805498777,2.337836880236403,64
12011,RHEUMATOLOGY,8.438738380218709,2.5022435161037664,33
12015,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.2350481225467724,0.4018638452519165,17
12015,ENDOCRINOLOGY,0.4018638452519165,0.4018638452519165,1
12015,HEMATOLOGY/ONCOLOGY,2.8943669323997856,2.8943669323997856,5
12015,NEUROLOGY,3.0894337855104865,0.4018638452519165,8
12015,PSYCHIATRY,2.6791868346285352,0.4018638452519165,7
12015,PULMONARY DISEASE,1.648115388825851,0.4018638452519165,4
12015,RHEUMATOLOGY,0.4018638452519165,0.4018638452519165,1
12017,CARDIOVASCULAR DISEASE (CARDIOLOGY),7.728907623001875,4.149949535271953,7
12017,HEMATOLOGY/ONCOLOGY,4.22721022856919,4.149949535271953,4
12017,NEUROLOGY,4.273989290785107,4.003010060732239,3
12017,PSYCHIATRY,12.192486449424965,8.746787538681602,2
12017,PULMONARY DISEASE,15.638185360168327,15.638185360168327,3
12017,RHEUMATOLOGY,15.638185360168327,15.638185360168327,1
12019,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.3133428121115145,4.596343223857926,11
12019,HEMATOLOGY/ONCOLOGY,5.6949535685405,4.596343223857926,10
12019,NEUROLOGY,6.670999099785379,4.596343223857926,6
12019,PSYCHIATRY,7.667720598617466,7.3428690855643595,9
12019,PULMONARY DISEASE,7.240731741032947,4.596343223857926,9
12019,RHEUMATOLOGY,7.708327037749105,7.708327037749105,2
12021,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.094942536909141,1.3865430560322771,34
12021,ENDOCRINOLOGY,5.204852810582196,1.3865430560322771,6
12021,HEMATOLOGY/ONCOLOGY,2.6776352641723125,1.3865430560322771,8
12021,NEUROLOGY,4.346653000107381,1.3865430560322771,17
12021,PSYCHIATRY,5.64137261571153,2.8620770081923177,15
12021,PULMONARY DISEASE,4.086295338147509,1.3865430560322771,12
12021,RHEUMATOLOGY,4.173079233187996,1.3865430560322771,7
12023,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.297378169522531,4.188680423789154,2
12023,HEMATOLOGY/ONCOLOGY,5.523204152641627,5.523204152641627,1
12023,NEUROLOGY,4.188680423789154,4.188680423789154,1
12023,PSYCHIATRY,4.297378169522531,4.188680423789154,2
12027,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
12027,PULMONARY DISEASE,0.0,0.0,1
12031,RHEUMATOLOGY,6.583006985183026,1.2118256805488608,24
12033,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.279901434150006,2.576826437816185,18
12033,ENDOCRINOLOGY,4.4205713218013285,2.576826437816185,6
12033,HEMATOLOGY/ONCOLOGY,3.609118997530719,2.576826437816185,10
12033,NEUROLOGY,4.300416496357658,2.0965515812030273,19
12033,PSYCHIATRY,3.7733058398308414,2.0965515812030273,23
12033,PULMONARY DISEASE,3.552900027842398,2.576826437816185,14
12033,RHEUMATOLOGY,4.6381222825568935,3.3163701445817115,5
12035,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.9486306312255248,1.9485618367672781,6
12035,HEMATOLOGY/ONCOLOGY,1.948665028454648,1.948665028454648,5
12035,NEUROLOGY,1.948644390117174,1.9485618367672781,5
12035,PSYCHIATRY,1.9485618367672781,1.9485618367672781,2
12045,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
12045,PSYCHIATRY,0.0,0.0,1
12049,PULMONARY DISEASE,0.0,0.0,1
12051,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
12051,NEUROLOGY,0.0,0.0,1
12051,PULMONARY DISEASE,0.0,0.0,1
12053,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.873475794406297,5.619713167433507,8
12053,ENDOCRINOLOGY,3.849096354375737,2.0784795413179666,2
12053,HEMATOLOGY/ONCOLOGY,4.410929289702454,2.0784795413179666,11
12053,NEUROLOGY,3.2588907500231468,2.0784795413179666,3
12053,PSYCHIATRY,6.296413506027613,5.619713167433507,6
12053,PULMONARY DISEASE,4.911466442210399,2.0784795413179666,5
12053,RHEUMATOLOGY,5.619713167433507,5.619713167433507,4
12055,HEMATOLOGY/ONCOLOGY,2.4439966470673227,2.4439966470673227,5
12055,NEUROLOGY,2.4439966470673227,2.4439966470673227,2
12055,PSYCHIATRY,2.4439966470673227,2.4439966470673227,2
12055,PULMONARY DISEASE,5.776015664552777,2.4439966470673227,3
12055,RHEUMATOLOGY,7.47936260833842,2.4439966470673227,3
12057,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.680960904320603,3.6642580339674704,104
12057,ENDOCRINOLOGY,6.08346368889391,2.129073128976483,35
12057,NEUROLOGY,6.05739661967877,2.129073128976483,109
12057,PSYCHIATRY,6.745488097970401,2.129073128976483,134
12057,PULMONARY DISEASE,6.265636919275845,2.129073128976483,54
12057,RHEUMATOLOGY,10.999446380939627,3.6642580339674704,25
12061,ENDOCRINOLOGY,3.467345353521848,2.6890756111641263,3
12061,HEMATOLOGY/ONCOLOGY,4.346074421820265,3.856480224700709,7
12061,NEUROLOGY,4.076650734477707,2.8511964524108024,11
12061,PSYCHIATRY,4.715052639130906,3.856480224700709,4
12061,PULMONARY DISEASE,5.570059914619153,3.856480224700709,6
12061,RHEUMATOLOGY,3.856480224700709,3.856480224700709,3
12069,CARDIOVASCULAR DISEASE (CARDIOLOGY),11.024242316921782,5.476792729711506,26
12069,ENDOCRINOLOGY,13.495410725714786,7.046145818631268,8
12069,HEMATOLOGY/ONCOLOGY,12.840475512089164,5.476792729711506,11
12069,NEUROLOGY,10.774003078590816,5.476792729711506,8
12069,PSYCHIATRY,10.2535880799308,5.476792729711506,11
12069,PULMONARY DISEASE,9.428903205629034,5.476792729711506,17
12069,RHEUMATOLOGY,10.919500744996926,5.476792729711506,6
12071,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.981244580293901,0.9376728557705711,57
12071,ENDOCRINOLOGY,5.169962721976106,2.141578823187427,11
12071,HEMATOLOGY/ONCOLOGY,7.758762215361514,3.2844190973541427,33
