ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,REQUIRED_SPECIALTY_Cardiology,REQUIRED_SPECIALTY_Endocrinology,REQUIRED_SPECIALTY_Psychiatry,REQUIRED_SPECIALTY_Pulmonary,REQUIRED_SPECIALTY_Rheumatology
-0.16627239299311358,-0.18905246903872183,0.005033475614951951,-0.33868375184604615,0.0639757018287892,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.06319610878641328,0.6175713988598247,0.9615760575703062,0.9735496367808907,0.026240832722573087,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.39224921165181725,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.3841955304836873,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.057345916540498296,-0.18905246903872183,-0.3656441287131752,-0.4690200974089066,0.3061029032875899,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.18136207884189728,-0.18905246903872183,0.2771413799157494,-0.23719621749135097,0.030433595956597097,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.4032330992580249,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.3917403734080792,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.37579092638884154,-0.18905246903872183,-0.7224386766994249,-0.6429310652742497,-0.4017525379617293,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
0.17845674406625056,0.6175713988598247,-0.14768014414569966,-0.08696710957300922,0.1543443754402649,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
